${sku},${url},${unit},${order_by}
"10001447",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001447_can_1200_1.jpg,CAN,1
"10001447",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001447_can_1200_1_1.jpg,CAN,2
"10001450",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001450_can_1200_1.jpg,CAN,1
"10001453",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001453_can_1200_1.jpg,CAN,1
"10001459",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001459_can_1200_1.jpg,CAN,1
"10001469",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001469_can_1200_1.jpg,GAL,1
"10001472",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001472_gl_1200_1.jpg,GAL,1
"10001474",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001474_gl_1200_1.jpg,GAL,1
"10001478",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001478_can_1200_1.jpg,GAL,1
"10001481",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001481_p_1200_1.jpg,ZWG,1
"10001481",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001481_p_1200_3.jpg,ZWG,2
"10001481",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001481_p_1200_2.jpg,ZWG,3
"10001481",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001481_p_1200_1_1.jpg,ZWG,4
"10001481",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001481_p_1200_3_1.jpg,ZWG,5
"10001481",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001481_p_1200_2_1.jpg,ZWG,6
"10001486",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001486_p_1200_1.jpg,ZWG,1
"10001486",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001486_p_1200_2.jpg,ZWG,2
"10001486",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001486_p_1200_3.jpg,ZWG,3
"10001487",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001487_gl_1200_1.jpg,GAL,1
"10001490",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001490_gl_1200_1.jpg,GAL,1
"10001493",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001493_gl_1200_1.jpg,GAL,1
"10001494",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001494_mc_1200_1.jpg,MC,1
"10001496",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001496_gl_1200_1.jpg,GAL,1
"10001497",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001497_rem_1200_1.jpg,REM,1
"10001499",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001499_s_1200_1.jpg,ZWF,1
"10001499",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001499_s_1200_1_1.jpg,ZWF,2
"10001499",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001499_s_1200_1_2.jpg,ZWF,3
"10001502",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001502_s_1200_1.jpg,ZWF,1
"10001502",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001502_s_1200_1_1.jpg,ZWF,2
"10001502",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001502_s_1200_1_2.jpg,ZWF,3
"10001503",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001503_rem_1200_1.jpg,REM,1
"10001503",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001503_rem_1200_2.jpg,REM,2
"10001526",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001526_s_1200_1.jpg,ZWF,1
"10001537",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001537_ea_1200_1.jpg,EA,1
"10001537",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001537_ea_1200_2.jpg,EA,2
"10001542",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001542_ea_1200_1_1.jpg,EA,1
"10001542",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001542_ea_1200_2_1.jpg,EA,2
"10001547",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001547_ea_1200_1.jpg,EA,1
"10001547",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001547_ea_1200_2.jpg,EA,2
"10001552",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001552_ea_1200_1_4.jpg,EA,1
"10001552",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001552_ea_1200_1.jpg,EA,2
"10001552",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001552_ea_1200_1_1.jpg,EA,3
"10001552",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001552_ea_1200_1_2.jpg,EA,4
"10001552",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001552_ea_1200_1_3.jpg,EA,5
"10001552",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001552_ea_1200_1_4_1.jpg,EA,6
"10001552",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001552_ea_1200_1_5.jpg,EA,7
"10001552",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001552_ea_1200_1_1_1.jpg,EA,8
"10001552",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001552_ea_1200_1_2_1.jpg,EA,9
"10001552",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001552_ea_1200_1_3_1.jpg,EA,10
"10001556",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001556_ban_1200_1.jpg,BAN,1
"10001557",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001557_p_1200_1.jpg,ZWG,1
"10001557",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001557_p_1200_2.jpg,ZWG,2
"10001567",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001567_p_1200_1.jpg,ZWG,1
"10001571",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001571_p_1200_1.jpg,ZWG,1
"10001574",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001574_b_1200_1.jpg,PL,1
"10001575",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001575_s_1200_1.jpg,EA,1
"10001576",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001576_p_1200_1.jpg,ZWG,1
"10001579",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001579_p_1200_1.jpg,ZWG,1
"10001583",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001583_p_1200_1.jpg,ZWG,1
"10001587",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001587-zwg-1200-1.jpg,ZWG,1
"10001587",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001587-zwg-1200-2.jpg,ZWG,2
"10001587",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001587-zwg-1200-3.jpg,ZWG,3
"10001590",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001590_p_1200_1.jpg,ZWG,1
"10001597",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001597_ea_1200_1.jpg,ZWG,1
"10001597",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001597_ea_1200_2.jpg,ZWG,2
"10001597",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001597_ea_1200_3.jpg,ZWG,3
"10001598",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001598_ea_1200_1.jpg,EA,1
"10001601",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001601_ea_1200_1.jpg,ZWG,1
"10001601",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001601_ea_1200_2.jpg,ZWG,2
"10001601",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001601_ea_1200_1_1.jpg,ZWG,3
"10001601",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001601_ea_1200_2_1.jpg,ZWG,4
"10001605",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001605_ea_1200_1.jpg,ZWG,1
"10001605",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001605_ea_1200_2.jpg,ZWG,2
"10001605",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001605_ea_1200_3.jpg,ZWG,3
"10001608",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001608_p_1200_1.jpg,ZWG,1
"10001608",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001608_p_1200_2.jpg,ZWG,2
"10001608",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001608_p_1200_3.jpg,ZWG,3
"10001611",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001611_p_1200_2.jpg,ZWG,2
"10001611",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001611_p_1200_3.jpg,ZWG,3
"10001619",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001619_p5_p1.jpg,P5,1
"10001619",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001619_p5_p2.jpg,P5,2
"10001619",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001619_p5_p3.jpg,P5,3
"10001623",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001623_p5_1200_1.jpg,P5,1
"10001623",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001623_p5_1200_2.jpg,P5,2
"10001633",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001633_p5_1200_1.jpg,P5,1
"10001639",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001639_p5_1200_1.jpg,P5,1
"10001644",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001644_p5_1200_1.jpg,P5,1
"10001645",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001645_ea_1200_1_8.jpg,EA,8
"10001651",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001651_ea_1200_1.jpg,EA,1
"10001654",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001654_r_1200_2.jpg,ROL,1
"10001654",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001654_r_1200_3.jpg,ROL,2
"10001654",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001654_r_1200_1.jpg,ROL,3
"10001654",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001654_r_1200_2_1.jpg,ROL,4
"10001654",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001654_r_1200_3_1.jpg,ROL,5
"10001654",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001654_r_1200_1_1.jpg,ROL,6
"10001657",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001657_ea_1200_1.jpg,EA,1
"10001657",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001657_ea_1200_2.jpg,EA,2
"10001669",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001669_p_1200_1.jpg,B,1
"10001669",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001669_p_1200_2.jpg,B,2
"10001669",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001669_p_1200_3.jpg,B,3
"10001669",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001669_p_1200_4.jpg,B,4
"10001671",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001671_ea_1200_1.jpg,EA,1
"10001672",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001672_s_1200_1.jpg,ZWF,1
"10001672",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001672_s_1200_1_1.jpg,ZWF,2
"10001672",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001672_s_1200_1_2.jpg,ZWF,3
"10001678",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001678_can_1200_1.jpg,CAN,1
"10001679",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001679_ea_1200_1.jpg,EA,1
"10001681",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001681_p_1200_1.jpg,ZWG,1
"10001684",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001684_gl_1200_1.jpg,GAL,1
"10001693",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001693_p_1200_1.jpg,ZWG,1
"10001705",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001705_s_1200_1.jpg,ZWF,1
"10001715",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001715_gl_1200_1.jpg,GAL,1
"10001736",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001736_lem_1200_1.jpg,ZWG,1
"10001736",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001736_lem_1200_2.jpg,ZWG,2
"10001736",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001736_lem_1200_3.jpg,ZWG,3
"10001737",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001737_s_1200_1_2.jpg,ZWF,3
"10001737",https://www.dohome.co.th/pub/media/catalog/product/l/i/lis_100000052_10001737_qr.jpg,ZWF,4
"10001742",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001742_p_1200_3.jpg,P10,1
"10001742",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001742_p_1200_1.jpg,P10,2
"10001742",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001742_p_1200_2.jpg,P10,3
"10001742",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001742_p_1200_3_1.jpg,P10,4
"10001742",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001742_p_1200_1_1.jpg,P10,5
"10001742",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001742_p_1200_2_1.jpg,P10,6
"10001754",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001754_bt_1200_1.jpg,BT,1
"10001763",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001763_s_1200_1.jpg,ZWF,1
"10001763",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001763_s_1200_1_1.jpg,ZWF,2
"10001805",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001805_ea_1200_1.jpg,EA,1
"10001805",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001805_ea_1200_2.jpg,EA,2
"10001829",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001829_p_1200_1.jpg,ZWG,1
"10001829",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001829_p_1200_2.jpg,ZWG,2
"10001843",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001843_ea_1200_1_1.jpg,EA,1
"10001849",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001849_s_1200_1.jpg,ZWF,1
"10001849",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001849_s_1200_2.jpg,ZWF,2
"10001851",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001851_p_1200_1.jpg,B,1
"10001862",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001862_p_1200_1.jpg,ZWG,1
"10001862",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001862_p_1200_2.jpg,ZWG,2
"10001875",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001875_b_1200_1.jpg,B,1
"10001877",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001877_bai_1200_1.jpg,BAI,1
"10001880",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001880_gl_1200_1.jpg,CAN,1
"10001880",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001880_gl_1200_1_1.jpg,CAN,2
"10001881",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001881_p_1200_1.jpg,ZWG,1
"10001882",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001882_gl_1200_1.jpg,CAN,1
"10001882",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001882_gl_1200_1_1.jpg,CAN,2
"10001887",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001887_gl_1200_1.jpg,CAN,1
"10001887",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001887_gl_1200_1_1.jpg,CAN,2
"10001889",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001889_can_1200_1_2.jpg,CAN,3
"10001890",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001890_e1x_1200_1.jpg,EA,1
"10001890",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001890_e1x_1200_2.jpg,EA,2
"10001893",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001893_gl_1200_1.jpg,CAN,1
"10001895",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001895_1200_1_1.jpg,GAL,2
"10001896",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001896_ea_1200_1.jpg,EA,1
"10001896",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001896_ea_1200_2.jpg,EA,2
"10001900",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001900_gal_1200_1.jpg,GAL,1
"10001901",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001901_gl_1200_1.jpg,GAL,1
"10001905",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001905_s_1200_1_1.jpg,ZWF,5
"10001905",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001905_s_1200_2_1.jpg,ZWF,6
"10001905",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001905_s_1200_3_1.jpg,ZWF,7
"10001905",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001905_s_1200_4_1.jpg,ZWF,8
"10001906",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001906_gl_1200_1.jpg,GAL,1
"10001907",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001907_gal_1200_1_1.jpg,GAL,2
"10001908",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001908_p50_1200_1.jpg,E5X,1
"10001908",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001908_p50_1200_2.jpg,E5X,2
"10001912",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001912_gal_1200_1_1.jpg,GAL,2
"10001913",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001913_zwg_p1.png,ZWG,1
"10001913",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001913_zwg_p2.png,ZWG,2
"10001914",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001914_gl_1200_1.jpg,GAL,1
"10001914",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001914_gl_1200_2.jpg,GAL,2
"10001914",https://www.dohome.co.th/pub/media/catalog/product/1/0/10001914_gl_1200_3.jpg,GAL,3